ma_gia_su,ho_ten,gioi_tinh,nam_sinh,hoc_vi,chuyen_nganh,truong_hoc_ma,truong_hoc_ten,loai_truong,khu_vuc_ma,ten_khu_vuc,quan_huyen,tinh_thanh,nam_kinh_nghiem,hinh_thuc_day,hoc_phi_trung_binh_gio,nguon_du_lieu,trang_thai,ngay_cap_nhat,mon_hoc_ma,ten_mon_hoc,nhom_mon_hoc,lop_hoc_ma,lop_hoc_ten,cap_hoc,hoc_phi_trung_binh_gio_day_mon,ma_hoc_sinh_danh_gia,diem_xep_hang,ngay_danh_gia
GS_EX_0269,Vũ Văn Khoa,nam,1996,Cu nhan,Công nghệ thông tin,DH_KHTN_HCM,Đại học Khoa học Tự nhiên TP.HCM,dai_hoc,KV_HN_BD,Ba Đình,Ba Đình,Hà Nội,8,online,200000,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_12,Lớp 12,thpt,200000,HS_EX_0015,3.67,2026-04-02
GS_EX_0270,Trần Xuân Mai,nu,2000,Cu nhan,Công nghệ thông tin,DH_SP_HCM,Đại học Sư phạm TP.HCM,dai_hoc,KV_HCM_PN,Phú Nhuận,Phú Nhuận,Hồ Chí Minh,1,truc_tiep,250000,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_06,Lớp 6,thcs,250000,,,
GS_EX_0271,Vũ Trọng Đạt,nam,2001,Cu nhan,Công nghệ thông tin,DH_NL_HCM,Đại học Nông Lâm TP.HCM,dai_hoc,KV_HCM_Q10,Quận 10,Quận 10,Hồ Chí Minh,5,truc_tiep,200000,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_06,Lớp 6,thcs,200000,HS_EX_0305,3.79,2026-03-04
GS_EX_0272,Lê Thu An,nu,1997,Thac si,Quản trị Kinh doanh,DH_NT_HN,Đại học Ngoại thương Hà Nội,dai_hoc,KV_HCM_Q7,Quận 7,Quận 7,Hồ Chí Minh,2,truc_tiep,180000,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_10,Lớp 10,thpt,180000,HS_EX_0067,4.92,2026-03-27
GS_EX_0273,Đỗ Thị Linh,nu,1997,Cu nhan,Công nghệ thông tin,DH_GTVT,Đại học Giao thông Vận tải,dai_hoc,KV_HCM_Q7,Quận 7,Quận 7,Hồ Chí Minh,5,truc_tiep,150000,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_10,Lớp 10,thpt,150000,HS_EX_0978,4.38,2026-03-25
GS_EX_0274,Lê Văn Nam,nam,1997,Cu nhan,Công nghệ thông tin,DH_Y_HN,Đại học Y Hà Nội,dai_hoc,KV_HCM_Q3,Quận 3,Quận 3,Hồ Chí Minh,1,online,200000,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_10,Lớp 10,thpt,200000,,,
GS_EX_0275,Hoàng Quang Đức,nam,2002,Thac si,Sư phạm Toán,DH_FPT,Đại học FPT,dai_hoc,KV_HN_HM,Hoàng Mai,Hoàng Mai,Hà Nội,5,online,180000,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_10,Lớp 10,thpt,180000,HS_EX_0293,4.48,2026-04-02
GS_EX_0276,Trần Mai Nhung,nu,2000,Thac si,Quản trị Kinh doanh,DH_KT_DN,Đại học Kinh tế Đà Nẵng,dai_hoc,KV_HCM_Q10,Quận 10,Quận 10,Hồ Chí Minh,3,ca_hai,150000,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_12,Lớp 12,thpt,150000,HS_EX_0763,4.82,2026-03-19
GS_EX_0277,Lê Minh Huy,nam,1999,Thac si,Sư phạm Toán,DH_UEH,Đại học Kinh tế TP.HCM,dai_hoc,KV_HN_BTL,Bắc Từ Liêm,Bắc Từ Liêm,Hà Nội,8,online,250000,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_10,Lớp 10,thpt,250000,HS_EX_0826,4.19,2026-03-21
GS_EX_0278,Trần Đình Hùng,nam,1997,Cu nhan,Quản trị Kinh doanh,DH_TM,Đại học Thương mại,dai_hoc,KV_HCM_Q4,Quận 4,Quận 4,Hồ Chí Minh,7,online,180000,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_09,Lớp 9,thcs,180000,HS_EX_0932,4.05,2026-03-10
GS_EX_0279,Đặng Hồng Châu,nu,2002,Cu nhan,Công nghệ thông tin,DH_GTVT,Đại học Giao thông Vận tải,dai_hoc,KV_HN_BD,Ba Đình,Ba Đình,Hà Nội,1,truc_tiep,200000,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_12,Lớp 12,thpt,200000,HS_EX_0077,4.54,2026-03-10
GS_EX_0280,Phạm Đức Kiệt,nam,1998,Cu nhan,Công nghệ thông tin,DH_KTQD,Đại học Kinh tế Quốc dân,dai_hoc,KV_HCM_PN,Phú Nhuận,Phú Nhuận,Hồ Chí Minh,8,ca_hai,150000,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_10,Lớp 10,thpt,150000,HS_EX_0634,3.96,2026-03-11
GS_EX_0281,Hoàng Hải Khoa,nam,2001,Ky su,Công nghệ thông tin,DH_BK_HN,Đại học Bách Khoa Hà Nội,dai_hoc,KV_HCM_GV,Gò Vấp,Gò Vấp,Hồ Chí Minh,6,truc_tiep,150000,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_09,Lớp 9,thcs,150000,HS_EX_0846,4.03,2026-03-16
GS_EX_0282,Ngô Hoàng Mai,nu,1996,Cu nhan,Ngôn ngữ Anh,DH_TM,Đại học Thương mại,dai_hoc,KV_HN_HK,Hoàn Kiếm,Hoàn Kiếm,Hà Nội,6,online,250000,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_12,Lớp 12,thpt,250000,,,
GS_EX_0283,Đỗ Hồng Thảo,nu,1995,Cu nhan,Quản trị Kinh doanh,DH_Y_HN,Đại học Y Hà Nội,dai_hoc,KV_DN_NHS,Ngũ Hành Sơn,Ngũ Hành Sơn,Đà Nẵng,4,online,180000,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_09,Lớp 9,thcs,180000,HS_EX_0665,3.83,2026-03-04
GS_EX_0284,Nguyễn Minh Kiệt,nam,2001,Ky su,Sư phạm Toán,DH_CNTT,Đại học Công nghệ Thông tin TP.HCM,dai_hoc,KV_HN_BTL,Bắc Từ Liêm,Bắc Từ Liêm,Hà Nội,8,online,200000,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_10,Lớp 10,thpt,200000,HS_EX_0776,3.57,2026-03-05
GS_EX_0285,Vũ Đức Hùng,nam,1995,Cu nhan,Công nghệ thông tin,DH_Y_HN,Đại học Y Hà Nội,dai_hoc,KV_HCM_PN,Phú Nhuận,Phú Nhuận,Hồ Chí Minh,2,truc_tiep,180000,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_09,Lớp 9,thcs,180000,HS_EX_0719,3.87,2026-03-10
GS_EX_0286,Ngô Thanh Thu,nu,1997,Thac si,Sư phạm Toán,DH_KT_DN,Đại học Kinh tế Đà Nẵng,dai_hoc,KV_HN_HBT,Hai Bà Trưng,Hai Bà Trưng,Hà Nội,5,ca_hai,200000,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_12,Lớp 12,thpt,200000,HS_EX_0312,3.75,2026-03-17
GS_EX_0287,Dương Hoàng Hân,nu,1998,Ky su,Sư phạm Toán,DH_NL_HCM,Đại học Nông Lâm TP.HCM,dai_hoc,KV_HN_TH,Tây Hồ,Tây Hồ,Hà Nội,6,ca_hai,250000,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_06,Lớp 6,thcs,250000,HS_EX_0612,4.44,2026-03-21
GS_EX_0288,Hoàng Quang Đạt,nam,2002,Cu nhan,Ngôn ngữ Anh,DH_BK_HCM,Đại học Bách Khoa TP.HCM,dai_hoc,KV_HN_TX,Thanh Xuân,Thanh Xuân,Hà Nội,3,ca_hai,250000,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_06,Lớp 6,thcs,250000,,,
GS_EX_0289,Nguyễn Hồng Châu,nu,1996,Cu nhan,Quản trị Kinh doanh,DH_NT_HN,Đại học Ngoại thương Hà Nội,dai_hoc,KV_HN_LB,Long Biên,Long Biên,Hà Nội,6,online,200000,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_10,Lớp 10,thpt,200000,,,
GS_EX_0290,Đặng Hải Đức,nam,2000,Ky su,Ngôn ngữ Anh,DH_KT_DN,Đại học Kinh tế Đà Nẵng,dai_hoc,KV_HN_BD,Ba Đình,Ba Đình,Hà Nội,1,online,250000,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_10,Lớp 10,thpt,250000,HS_EX_0380,4.97,2026-04-02
GS_EX_0291,Đặng Hữu Hùng,nam,2003,Ky su,Sư phạm Toán,DH_CNTT,Đại học Công nghệ Thông tin TP.HCM,dai_hoc,KV_HN_DD,Đống Đa,Đống Đa,Hà Nội,8,online,250000,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_10,Lớp 10,thpt,250000,HS_EX_0037,3.57,2026-03-27
GS_EX_0292,Bùi Thanh Vy,nu,2002,Thac si,Ngôn ngữ Anh,DH_BK_HCM,Đại học Bách Khoa TP.HCM,dai_hoc,KV_HCM_Q8,Quận 8,Quận 8,Hồ Chí Minh,3,online,180000,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_10,Lớp 10,thpt,180000,HS_EX_0437,3.86,2026-03-11
GS_EX_0293,Ngô Thanh Thu,nu,1995,Ky su,Công nghệ thông tin,DH_KT_DN,Đại học Kinh tế Đà Nẵng,dai_hoc,KV_HN_HD,Hà Đông,Hà Đông,Hà Nội,7,online,200000,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_06,Lớp 6,thcs,200000,HS_EX_0583,3.78,2026-03-09
GS_EX_0294,Phạm Văn Khoa,nam,1995,Ky su,Ngôn ngữ Anh,DH_SP_HN,Đại học Sư phạm Hà Nội,dai_hoc,KV_HN_TX,Thanh Xuân,Thanh Xuân,Hà Nội,4,online,250000,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_06,Lớp 6,thcs,250000,HS_EX_0438,4.79,2026-03-04
GS_EX_0295,Vũ Thanh Thảo,nu,1997,Cu nhan,Sư phạm Toán,DH_KTQD,Đại học Kinh tế Quốc dân,dai_hoc,KV_HN_BD,Ba Đình,Ba Đình,Hà Nội,5,truc_tiep,150000,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_12,Lớp 12,thpt,150000,HS_EX_0991,4.97,2026-03-15
GS_EX_0296,Dương Hồng Mai,nu,2000,Cu nhan,Công nghệ thông tin,DH_NT_HN,Đại học Ngoại thương Hà Nội,dai_hoc,KV_HCM_Q7,Quận 7,Quận 7,Hồ Chí Minh,5,online,150000,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_09,Lớp 9,thcs,150000,HS_EX_0009,3.55,2026-03-13
GS_EX_0297,Lê Thanh Linh,nu,2000,Ky su,Ngôn ngữ Anh,DH_SP_HN,Đại học Sư phạm Hà Nội,dai_hoc,KV_HN_HBT,Hai Bà Trưng,Hai Bà Trưng,Hà Nội,7,truc_tiep,180000,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_12,Lớp 12,thpt,180000,HS_EX_0517,3.94,2026-03-15
GS_EX_0298,Lê Quang Khoa,nam,1999,Ky su,Công nghệ thông tin,DH_GTVT,Đại học Giao thông Vận tải,dai_hoc,KV_HCM_GV,Gò Vấp,Gò Vấp,Hồ Chí Minh,6,online,180000,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_12,Lớp 12,thpt,180000,HS_EX_0076,4.9,2026-03-14
GS_EX_0299,Đỗ Thái Cường,nam,2003,Ky su,Quản trị Kinh doanh,DH_FPT,Đại học FPT,dai_hoc,KV_HCM_BT,Bình Thạnh,Bình Thạnh,Hồ Chí Minh,3,ca_hai,180000,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_10,Lớp 10,thpt,180000,HS_EX_0399,3.75,2026-03-17
GS_EX_0300,Lê Thanh An,nu,1998,Cu nhan,Quản trị Kinh doanh,DH_KTQD,Đại học Kinh tế Quốc dân,dai_hoc,KV_HN_BTL,Bắc Từ Liêm,Bắc Từ Liêm,Hà Nội,3,ca_hai,150000,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_06,Lớp 6,thcs,150000,,,
GS_EX_0301,Đặng Hoàng An,nu,2001,Cu nhan,Ngôn ngữ Anh,DH_DN,Đại học Đà Nẵng,dai_hoc,KV_HCM_Q3,Quận 3,Quận 3,Hồ Chí Minh,7,online,200000,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_10,Lớp 10,thpt,200000,,,
GS_EX_0302,Nguyễn Trọng Huy,nam,1996,Cu nhan,Quản trị Kinh doanh,DH_BK_HCM,Đại học Bách Khoa TP.HCM,dai_hoc,KV_HN_DD,Đống Đa,Đống Đa,Hà Nội,2,online,150000,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_09,Lớp 9,thcs,150000,HS_EX_0577,4.02,2026-03-14
GS_EX_0303,Lê Thanh Nhung,nu,2000,Ky su,Ngôn ngữ Anh,DH_Y_HN,Đại học Y Hà Nội,dai_hoc,KV_HN_BD,Ba Đình,Ba Đình,Hà Nội,6,truc_tiep,180000,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_10,Lớp 10,thpt,180000,,,
GS_EX_0304,Dương Thu Thu,nu,1995,Thac si,Ngôn ngữ Anh,DH_Y_HN,Đại học Y Hà Nội,dai_hoc,KV_HN_BTL,Bắc Từ Liêm,Bắc Từ Liêm,Hà Nội,2,online,250000,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_12,Lớp 12,thpt,250000,HS_EX_0153,4.63,2026-03-18
GS_EX_0305,Ngô Đình Nam,nam,1999,Cu nhan,Sư phạm Toán,DH_BK_HN,Đại học Bách Khoa Hà Nội,dai_hoc,KV_DN_CL,Cẩm Lệ,Cẩm Lệ,Đà Nẵng,8,online,180000,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_10,Lớp 10,thpt,180000,HS_EX_0710,4.9,2026-03-22
GS_EX_0306,Đỗ Văn Khoa,nam,1999,Thac si,Ngôn ngữ Anh,DH_Y_HCM,Đại học Y Dược TP.HCM,dai_hoc,KV_HCM_TB,Tân Bình,Tân Bình,Hồ Chí Minh,3,online,200000,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_09,Lớp 9,thcs,200000,HS_EX_0963,4.27,2026-03-27
GS_EX_0307,Lý Hoàng Châu,nu,2003,Ky su,Công nghệ thông tin,DH_Y_HCM,Đại học Y Dược TP.HCM,dai_hoc,KV_HCM_TB,Tân Bình,Tân Bình,Hồ Chí Minh,8,ca_hai,200000,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_06,Lớp 6,thcs,200000,HS_EX_0971,3.62,2026-03-07
GS_EX_0308,Phạm Hồng Mai,nu,2001,Thac si,Ngôn ngữ Anh,DH_SP_HN,Đại học Sư phạm Hà Nội,dai_hoc,KV_HN_HK,Hoàn Kiếm,Hoàn Kiếm,Hà Nội,1,ca_hai,250000,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_10,Lớp 10,thpt,250000,HS_EX_0808,4.72,2026-03-24
GS_EX_0309,Đỗ Thu Thảo,nu,1998,Thac si,Ngôn ngữ Anh,DH_BK_HN,Đại học Bách Khoa Hà Nội,dai_hoc,KV_HCM_Q8,Quận 8,Quận 8,Hồ Chí Minh,6,ca_hai,180000,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_10,Lớp 10,thpt,180000,HS_EX_0931,4.25,2026-03-20
GS_EX_0310,Trần Đức Hùng,nam,1996,Cu nhan,Công nghệ thông tin,DH_SP_HN,Đại học Sư phạm Hà Nội,dai_hoc,KV_HCM_Q3,Quận 3,Quận 3,Hồ Chí Minh,3,online,250000,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_10,Lớp 10,thpt,250000,HS_EX_0313,4.17,2026-03-29
GS_EX_0311,Bùi Văn Kiệt,nam,1995,Cu nhan,Quản trị Kinh doanh,DH_QGHN,Đại học Quốc gia Hà Nội,dai_hoc,KV_HCM_BT,Bình Thạnh,Bình Thạnh,Hồ Chí Minh,7,ca_hai,250000,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_12,Lớp 12,thpt,250000,HS_EX_0088,4.45,2026-03-08
GS_EX_0312,Lê Trọng Tuấn,nam,1999,Thac si,Ngôn ngữ Anh,DH_KHTN_HCM,Đại học Khoa học Tự nhiên TP.HCM,dai_hoc,KV_HCM_TD,Thủ Đức,Thủ Đức,Hồ Chí Minh,4,online,180000,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_09,Lớp 9,thcs,180000,,,
GS_EX_0313,Trần Hải Nam,nam,2003,Thac si,Quản trị Kinh doanh,DH_UEH,Đại học Kinh tế TP.HCM,dai_hoc,KV_DN_ST,Sơn Trà,Sơn Trà,Đà Nẵng,7,online,250000,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_06,Lớp 6,thcs,250000,HS_EX_0911,3.54,2026-03-21
GS_EX_0314,Trần Thanh Hân,nu,2003,Ky su,Công nghệ thông tin,DH_Y_HCM,Đại học Y Dược TP.HCM,dai_hoc,KV_DN_ST,Sơn Trà,Sơn Trà,Đà Nẵng,8,truc_tiep,180000,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_06,Lớp 6,thcs,180000,HS_EX_0768,3.99,2026-03-28
GS_EX_0315,Trần Trọng Phú,nam,1997,Ky su,Sư phạm Toán,DH_FPT,Đại học FPT,dai_hoc,KV_DN_NHS,Ngũ Hành Sơn,Ngũ Hành Sơn,Đà Nẵng,2,online,200000,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_09,Lớp 9,thcs,200000,HS_EX_0442,4.75,2026-03-28
GS_EX_0316,Đỗ Hoàng Nhung,nu,1999,Ky su,Ngôn ngữ Anh,DH_SP_HN,Đại học Sư phạm Hà Nội,dai_hoc,KV_HCM_BT,Bình Thạnh,Bình Thạnh,Hồ Chí Minh,1,ca_hai,200000,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_12,Lớp 12,thpt,200000,HS_EX_0444,3.68,2026-03-04
GS_EX_0317,Vũ Đình Cường,nam,1998,Thac si,Sư phạm Toán,DH_CNTT,Đại học Công nghệ Thông tin TP.HCM,dai_hoc,KV_HCM_Q4,Quận 4,Quận 4,Hồ Chí Minh,5,truc_tiep,250000,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_10,Lớp 10,thpt,250000,HS_EX_0597,4.19,2026-04-02
GS_EX_0318,Lê Mai Vy,nu,2002,Cu nhan,Quản trị Kinh doanh,DH_XD,Đại học Xây dựng Hà Nội,dai_hoc,KV_HCM_Q7,Quận 7,Quận 7,Hồ Chí Minh,7,truc_tiep,150000,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_06,Lớp 6,thcs,150000,HS_EX_0259,4.45,2026-03-22
GS_EX_0319,Hoàng Bảo Nhung,nu,2000,Ky su,Quản trị Kinh doanh,DH_TM,Đại học Thương mại,dai_hoc,KV_HN_HK,Hoàn Kiếm,Hoàn Kiếm,Hà Nội,3,online,250000,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_09,Lớp 9,thcs,250000,HS_EX_0699,4.26,2026-03-14
GS_EX_0320,Nguyễn Hoàng An,nu,1995,Ky su,Quản trị Kinh doanh,DH_BK_HCM,Đại học Bách Khoa TP.HCM,dai_hoc,KV_HCM_Q3,Quận 3,Quận 3,Hồ Chí Minh,7,truc_tiep,180000,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_06,Lớp 6,thcs,180000,HS_EX_0586,4.92,2026-03-27
GS_EX_0321,Bùi Hữu Đức,nam,2002,Cu nhan,Quản trị Kinh doanh,DH_NL_HCM,Đại học Nông Lâm TP.HCM,dai_hoc,KV_HN_HK,Hoàn Kiếm,Hoàn Kiếm,Hà Nội,5,truc_tiep,150000,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_06,Lớp 6,thcs,150000,HS_EX_0518,4.27,2026-03-09
GS_EX_0322,Đỗ Quang Hùng,nam,1999,Thac si,Công nghệ thông tin,DH_Y_HCM,Đại học Y Dược TP.HCM,dai_hoc,KV_HCM_TP,Tân Phú,Tân Phú,Hồ Chí Minh,3,truc_tiep,150000,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_10,Lớp 10,thpt,150000,HS_EX_0882,4.44,2026-03-27
GS_EX_0323,Bùi Minh Cường,nam,1997,Cu nhan,Sư phạm Toán,DH_FPT,Đại học FPT,dai_hoc,KV_DN_TK,Thanh Khê,Thanh Khê,Đà Nẵng,4,online,180000,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_12,Lớp 12,thpt,180000,HS_EX_0249,4.63,2026-03-25
GS_EX_0324,Hoàng Thái Hùng,nam,1998,Thac si,Quản trị Kinh doanh,DH_TM,Đại học Thương mại,dai_hoc,KV_HN_DD,Đống Đa,Đống Đa,Hà Nội,3,online,150000,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_12,Lớp 12,thpt,150000,HS_EX_0364,3.75,2026-03-06
GS_EX_0325,Vũ Thu Thu,nu,2002,Cu nhan,Công nghệ thông tin,DH_FPT,Đại học FPT,dai_hoc,KV_HN_LB,Long Biên,Long Biên,Hà Nội,1,truc_tiep,180000,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_12,Lớp 12,thpt,180000,,,
GS_EX_0326,Vũ Hồng Thu,nu,1999,Thac si,Quản trị Kinh doanh,DH_NT_HN,Đại học Ngoại thương Hà Nội,dai_hoc,KV_DN_HC,Hải Châu,Hải Châu,Đà Nẵng,1,ca_hai,200000,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_09,Lớp 9,thcs,200000,HS_EX_0684,4.88,2026-03-12
GS_EX_0327,Hoàng Mai Nhung,nu,2003,Ky su,Ngôn ngữ Anh,DH_KHTN_HCM,Đại học Khoa học Tự nhiên TP.HCM,dai_hoc,KV_HN_HBT,Hai Bà Trưng,Hai Bà Trưng,Hà Nội,6,online,150000,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_12,Lớp 12,thpt,150000,HS_EX_0611,4.99,2026-03-18
GS_EX_0328,Nguyễn Trọng Đức,nam,2003,Ky su,Quản trị Kinh doanh,DH_FPT,Đại học FPT,dai_hoc,KV_DN_ST,Sơn Trà,Sơn Trà,Đà Nẵng,4,ca_hai,150000,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_12,Lớp 12,thpt,150000,,,
GS_EX_0329,Phạm Hải Phú,nam,1999,Thac si,Công nghệ thông tin,DH_KHTN_HN,Đại học Khoa học Tự nhiên Hà Nội,dai_hoc,KV_HCM_TP,Tân Phú,Tân Phú,Hồ Chí Minh,6,truc_tiep,250000,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_12,Lớp 12,thpt,250000,HS_EX_0852,4.1,2026-03-10
GS_EX_0330,Lý Hải Kiệt,nam,2000,Ky su,Sư phạm Toán,DH_KHTN_HCM,Đại học Khoa học Tự nhiên TP.HCM,dai_hoc,KV_HN_HK,Hoàn Kiếm,Hoàn Kiếm,Hà Nội,3,online,200000,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_06,Lớp 6,thcs,200000,,,
GS_EX_0331,Nguyễn Hồng Trang,nu,2003,Thac si,Công nghệ thông tin,DH_QGHN,Đại học Quốc gia Hà Nội,dai_hoc,KV_HCM_Q8,Quận 8,Quận 8,Hồ Chí Minh,6,truc_tiep,150000,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_10,Lớp 10,thpt,150000,HS_EX_0995,4.47,2026-03-20
GS_EX_0332,Dương Hữu Kiệt,nam,2001,Cu nhan,Sư phạm Toán,DH_DN,Đại học Đà Nẵng,dai_hoc,KV_HCM_Q7,Quận 7,Quận 7,Hồ Chí Minh,5,online,150000,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_10,Lớp 10,thpt,150000,HS_EX_0597,4.35,2026-03-06
GS_EX_0333,Bùi Thanh Nhung,nu,1996,Cu nhan,Sư phạm Toán,DH_BK_HN,Đại học Bách Khoa Hà Nội,dai_hoc,KV_HN_NTL,Nam Từ Liêm,Nam Từ Liêm,Hà Nội,7,ca_hai,180000,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_10,Lớp 10,thpt,180000,HS_EX_0061,3.76,2026-03-30
GS_EX_0334,Lê Văn Phú,nam,2001,Ky su,Sư phạm Toán,DH_KHTN_HN,Đại học Khoa học Tự nhiên Hà Nội,dai_hoc,KV_HCM_PN,Phú Nhuận,Phú Nhuận,Hồ Chí Minh,4,ca_hai,250000,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_06,Lớp 6,thcs,250000,HS_EX_0227,3.75,2026-03-17
GS_EX_0335,Hoàng Thanh Hân,nu,1997,Thac si,Sư phạm Toán,DH_GTVT,Đại học Giao thông Vận tải,dai_hoc,KV_HCM_Q8,Quận 8,Quận 8,Hồ Chí Minh,7,online,150000,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_10,Lớp 10,thpt,150000,HS_EX_0473,4.13,2026-03-13
GS_EX_0336,Hoàng Bảo Thu,nu,1999,Ky su,Sư phạm Toán,DH_CNTT,Đại học Công nghệ Thông tin TP.HCM,dai_hoc,KV_HCM_PN,Phú Nhuận,Phú Nhuận,Hồ Chí Minh,1,truc_tiep,150000,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_10,Lớp 10,thpt,150000,HS_EX_0961,3.87,2026-03-12
GS_EX_0337,Lý Mai An,nu,1996,Cu nhan,Quản trị Kinh doanh,DH_QGHN,Đại học Quốc gia Hà Nội,dai_hoc,KV_HN_HK,Hoàn Kiếm,Hoàn Kiếm,Hà Nội,8,truc_tiep,200000,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_06,Lớp 6,thcs,200000,HS_EX_0095,4.79,2026-03-22
