ma_hoc_sinh,ho_ten,truong_hoc_ma,truong_hoc_ten,loai_truong,lop_hoc_ma,lop_hoc_ten,cap_hoc,khu_vuc_ma,ten_khu_vuc,quan_huyen,tinh_thanh,hoc_luc,nguon_du_lieu,trang_thai,ngay_cap_nhat,mon_hoc_ma,ten_mon_hoc,nhom_mon_hoc,hinh_thuc_hoc,muc_tieu_hoc_tap,ngan_sach_toi_da_gio,so_buoi_moi_tuan,trang_thai_nhu_cau,ngay_dang
HS_EX_0256,Đỗ Hoàng Mai,THPT_CG,THPT Cầu Giấy,thpt,LOP_09,Lớp 9,thcs,KV_HN_CG,Cầu Giấy,Cầu Giấy,Hà Nội,yeu,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,ca_hai,Cải thiện điểm số,200000,4,dang_tim_gia_su,2026-03-11
HS_EX_0257,Vũ Đình Nam,THPT_LQD_DN,THPT Chuyên Lê Quý Đôn,thpt,LOP_10,Lớp 10,thpt,KV_HCM_TP,Tân Phú,Tân Phú,Hồ Chí Minh,yeu,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,online,Cải thiện điểm số,150000,4,dang_tim_gia_su,2026-03-17
HS_EX_0258,Nguyễn Trọng Hùng,THPT_TDN,THPT Chuyên Trần Đại Nghĩa,thpt,LOP_09,Lớp 9,thcs,KV_HCM_Q5,Quận 5,Quận 5,Hồ Chí Minh,kha,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,online,Cải thiện điểm số,150000,2,dang_tim_gia_su,2026-03-10
HS_EX_0259,Hoàng Ngọc Trang,THPT_CBQ,THPT Cao Bá Quát,thpt,LOP_09,Lớp 9,thcs,KV_HN_TH,Tây Hồ,Tây Hồ,Hà Nội,xuat_sac,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,ca_hai,Cải thiện điểm số,250000,2,dang_tim_gia_su,2026-03-23
HS_EX_0260,Đỗ Mai Thảo,THPT_BTX,THPT Bùi Thị Xuân,thpt,LOP_10,Lớp 10,thpt,KV_HN_DD,Đống Đa,Đống Đa,Hà Nội,kha,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,ca_hai,Cải thiện điểm số,200000,2,dang_tim_gia_su,2026-03-26
HS_EX_0261,Trần Văn Huy,THPT_AMS,THPT Chuyên Hà Nội - Amsterdam,thpt,LOP_12,Lớp 12,thpt,KV_DN_TK,Thanh Khê,Thanh Khê,Đà Nẵng,trung_binh,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,ca_hai,Cải thiện điểm số,250000,2,dang_tim_gia_su,2026-03-11
HS_EX_0262,Bùi Mai An,THPT_CG,THPT Cầu Giấy,thpt,LOP_10,Lớp 10,thpt,KV_HN_LB,Long Biên,Long Biên,Hà Nội,gioi,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,online,Cải thiện điểm số,150000,3,dang_tim_gia_su,2026-03-17
HS_EX_0263,Đặng Hoàng Hân,THPT_CBQ,THPT Cao Bá Quát,thpt,LOP_09,Lớp 9,thcs,KV_HCM_Q8,Quận 8,Quận 8,Hồ Chí Minh,gioi,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,online,Cải thiện điểm số,250000,2,dang_tim_gia_su,2026-03-28
HS_EX_0264,Đỗ Minh Nam,THPT_TP_DN,THPT Trần Phú,thpt,LOP_09,Lớp 9,thcs,KV_DN_TK,Thanh Khê,Thanh Khê,Đà Nẵng,gioi,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,ca_hai,Cải thiện điểm số,250000,4,dang_tim_gia_su,2026-03-27
HS_EX_0265,Bùi Thái Kiệt,THPT_LQD_HN,THPT Lê Quý Đôn - Đống Đa,thpt,LOP_12,Lớp 12,thpt,KV_DN_NHS,Ngũ Hành Sơn,Ngũ Hành Sơn,Đà Nẵng,yeu,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,online,Cải thiện điểm số,150000,3,dang_tim_gia_su,2026-03-21
HS_EX_0266,Lý Xuân Nhung,THPT_NT_HCM,THPT Nguyễn Trãi,thpt,LOP_06,Lớp 6,thcs,KV_DN_NHS,Ngũ Hành Sơn,Ngũ Hành Sơn,Đà Nẵng,xuat_sac,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,ca_hai,Cải thiện điểm số,250000,4,dang_tim_gia_su,2026-03-31
HS_EX_0267,Nguyễn Hữu Đạt,THPT_MC,THPT Marie Curie,thpt,LOP_12,Lớp 12,thpt,KV_HN_LB,Long Biên,Long Biên,Hà Nội,trung_binh,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,truc_tiep,Cải thiện điểm số,150000,2,dang_tim_gia_su,2026-04-03
HS_EX_0268,Đỗ Ngọc Trang,THPT_KL,THPT Kim Liên,thpt,LOP_12,Lớp 12,thpt,KV_HCM_Q7,Quận 7,Quận 7,Hồ Chí Minh,gioi,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,truc_tiep,Cải thiện điểm số,150000,3,dang_tim_gia_su,2026-03-20
HS_EX_0269,Trần Hoàng Linh,THPT_ST,THPT Sơn Tây,thpt,LOP_12,Lớp 12,thpt,KV_DN_LC,Liên Chiểu,Liên Chiểu,Đà Nẵng,yeu,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,ca_hai,Cải thiện điểm số,150000,3,dang_tim_gia_su,2026-03-28
HS_EX_0270,Bùi Hoàng An,THPT_TDN,THPT Chuyên Trần Đại Nghĩa,thpt,LOP_09,Lớp 9,thcs,KV_HCM_Q3,Quận 3,Quận 3,Hồ Chí Minh,yeu,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,online,Cải thiện điểm số,250000,4,dang_tim_gia_su,2026-03-21
HS_EX_0271,Phạm Bảo Vy,THPT_VTS,THPT Võ Thị Sáu,thpt,LOP_10,Lớp 10,thpt,KV_HN_BTL,Bắc Từ Liêm,Bắc Từ Liêm,Hà Nội,kha,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,truc_tiep,Cải thiện điểm số,200000,2,dang_tim_gia_su,2026-03-08
HS_EX_0272,Hoàng Đức Khoa,THPT_NHS,THPT Ngũ Hành Sơn,thpt,LOP_12,Lớp 12,thpt,KV_HN_CG,Cầu Giấy,Cầu Giấy,Hà Nội,trung_binh,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,truc_tiep,Cải thiện điểm số,250000,4,dang_tim_gia_su,2026-03-05
HS_EX_0273,Trần Hoàng Vy,THPT_HHT,THPT Hoàng Hoa Thám,thpt,LOP_10,Lớp 10,thpt,KV_HN_HM,Hoàng Mai,Hoàng Mai,Hà Nội,gioi,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,ca_hai,Cải thiện điểm số,200000,3,dang_tim_gia_su,2026-03-14
HS_EX_0274,Nguyễn Hồng Mai,THPT_OIK,THPT Ông Ích Khiêm,thpt,LOP_06,Lớp 6,thcs,KV_HN_NTL,Nam Từ Liêm,Nam Từ Liêm,Hà Nội,kha,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,truc_tiep,Cải thiện điểm số,250000,3,dang_tim_gia_su,2026-03-28
HS_EX_0275,Đặng Xuân Thảo,THPT_VTS,THPT Võ Thị Sáu,thpt,LOP_10,Lớp 10,thpt,KV_HCM_Q3,Quận 3,Quận 3,Hồ Chí Minh,xuat_sac,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,truc_tiep,Cải thiện điểm số,200000,3,dang_tim_gia_su,2026-04-03
HS_EX_0276,Đỗ Trọng Nam,THPT_PCT,THPT Chuyên Phan Châu Trinh,thpt,LOP_06,Lớp 6,thcs,KV_DN_LC,Liên Chiểu,Liên Chiểu,Đà Nẵng,xuat_sac,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,online,Cải thiện điểm số,250000,3,dang_tim_gia_su,2026-03-06
HS_EX_0277,Nguyễn Đình Phú,THPT_TP_HN,THPT Trần Phú - Hoàn Kiếm,thpt,LOP_06,Lớp 6,thcs,KV_HCM_TB,Tân Bình,Tân Bình,Hồ Chí Minh,trung_binh,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,online,Cải thiện điểm số,150000,4,dang_tim_gia_su,2026-03-07
HS_EX_0278,Đỗ Ngọc Nhung,THPT_LHP,THPT Chuyên Lê Hồng Phong,thpt,LOP_10,Lớp 10,thpt,KV_HCM_Q5,Quận 5,Quận 5,Hồ Chí Minh,trung_binh,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,ca_hai,Cải thiện điểm số,150000,2,dang_tim_gia_su,2026-03-15
HS_EX_0279,Bùi Minh Huy,THPT_YH,THPT Yên Hòa,thpt,LOP_06,Lớp 6,thcs,KV_HN_TX,Thanh Xuân,Thanh Xuân,Hà Nội,gioi,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,online,Cải thiện điểm số,250000,3,dang_tim_gia_su,2026-03-10
HS_EX_0280,Nguyễn Mai Thảo,THPT_TP_DN,THPT Trần Phú,thpt,LOP_09,Lớp 9,thcs,KV_HN_BD,Ba Đình,Ba Đình,Hà Nội,xuat_sac,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,ca_hai,Cải thiện điểm số,150000,2,dang_tim_gia_su,2026-03-09
HS_EX_0281,Đặng Trọng Nam,THPT_PDP,THPT Phan Đình Phùng,thpt,LOP_06,Lớp 6,thcs,KV_DN_LC,Liên Chiểu,Liên Chiểu,Đà Nẵng,kha,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,ca_hai,Cải thiện điểm số,250000,2,dang_tim_gia_su,2026-03-22
HS_EX_0282,Vũ Bảo Nhung,THPT_NHS,THPT Ngũ Hành Sơn,thpt,LOP_09,Lớp 9,thcs,KV_HCM_Q7,Quận 7,Quận 7,Hồ Chí Minh,yeu,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,online,Cải thiện điểm số,250000,4,dang_tim_gia_su,2026-03-08
HS_EX_0283,Dương Mai Hân,THPT_LQD_HN,THPT Lê Quý Đôn - Đống Đa,thpt,LOP_12,Lớp 12,thpt,KV_HCM_GV,Gò Vấp,Gò Vấp,Hồ Chí Minh,gioi,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,ca_hai,Cải thiện điểm số,250000,3,dang_tim_gia_su,2026-03-17
HS_EX_0284,Lý Mai Trang,THPT_CVD,THPT Cẩm Lệ,thpt,LOP_09,Lớp 9,thcs,KV_HCM_Q7,Quận 7,Quận 7,Hồ Chí Minh,kha,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,truc_tiep,Cải thiện điểm số,250000,2,dang_tim_gia_su,2026-03-20
HS_EX_0285,Phạm Hữu Khoa,THPT_TTT,THPT Tôn Thất Tùng,thpt,LOP_09,Lớp 9,thcs,KV_HN_LB,Long Biên,Long Biên,Hà Nội,trung_binh,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,ca_hai,Cải thiện điểm số,150000,4,dang_tim_gia_su,2026-03-06
HS_EX_0286,Bùi Quang Nam,THPT_ST,THPT Sơn Tây,thpt,LOP_06,Lớp 6,thcs,KV_HCM_Q3,Quận 3,Quận 3,Hồ Chí Minh,trung_binh,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,ca_hai,Cải thiện điểm số,250000,3,dang_tim_gia_su,2026-03-26
HS_EX_0287,Ngô Thanh Vy,THPT_KL,THPT Kim Liên,thpt,LOP_10,Lớp 10,thpt,KV_DN_NHS,Ngũ Hành Sơn,Ngũ Hành Sơn,Đà Nẵng,xuat_sac,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,truc_tiep,Cải thiện điểm số,200000,3,dang_tim_gia_su,2026-03-15
HS_EX_0288,Trần Thái Khoa,THPT_NVT,THPT Nguyễn Văn Trỗi,thpt,LOP_12,Lớp 12,thpt,KV_DN_NHS,Ngũ Hành Sơn,Ngũ Hành Sơn,Đà Nẵng,trung_binh,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,truc_tiep,Cải thiện điểm số,150000,2,dang_tim_gia_su,2026-04-03
HS_EX_0289,Trần Bảo Thu,THPT_KL,THPT Kim Liên,thpt,LOP_10,Lớp 10,thpt,KV_HCM_BT,Bình Thạnh,Bình Thạnh,Hồ Chí Minh,kha,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,online,Cải thiện điểm số,150000,2,dang_tim_gia_su,2026-03-16
HS_EX_0290,Đặng Thái Tuấn,THPT_LQD_HN,THPT Lê Quý Đôn - Đống Đa,thpt,LOP_12,Lớp 12,thpt,KV_HN_BTL,Bắc Từ Liêm,Bắc Từ Liêm,Hà Nội,yeu,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,online,Cải thiện điểm số,150000,4,dang_tim_gia_su,2026-03-07
HS_EX_0291,Bùi Thị Vy,THPT_DA,THPT Đông Anh,thpt,LOP_06,Lớp 6,thcs,KV_HCM_TD,Thủ Đức,Thủ Đức,Hồ Chí Minh,xuat_sac,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,online,Cải thiện điểm số,150000,3,dang_tim_gia_su,2026-03-15
HS_EX_0292,Bùi Hoàng An,THPT_MC,THPT Marie Curie,thpt,LOP_12,Lớp 12,thpt,KV_HCM_Q5,Quận 5,Quận 5,Hồ Chí Minh,xuat_sac,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,truc_tiep,Cải thiện điểm số,200000,4,dang_tim_gia_su,2026-03-09
HS_EX_0293,Nguyễn Thanh Vy,THPT_VTS,THPT Võ Thị Sáu,thpt,LOP_09,Lớp 9,thcs,KV_DN_HC,Hải Châu,Hải Châu,Đà Nẵng,kha,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,truc_tiep,Cải thiện điểm số,150000,3,dang_tim_gia_su,2026-03-12
HS_EX_0294,Phạm Thị An,THPT_CVA,THPT Chu Văn An,thpt,LOP_06,Lớp 6,thcs,KV_HCM_PN,Phú Nhuận,Phú Nhuận,Hồ Chí Minh,gioi,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,online,Cải thiện điểm số,250000,4,dang_tim_gia_su,2026-03-27
HS_EX_0295,Ngô Trọng Huy,THPT_NTH_HCM,THPT Nguyễn Thượng Hiền,thpt,LOP_12,Lớp 12,thpt,KV_HCM_Q8,Quận 8,Quận 8,Hồ Chí Minh,yeu,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,online,Cải thiện điểm số,250000,3,dang_tim_gia_su,2026-03-05
HS_EX_0296,Lê Minh Kiệt,THPT_ND,THPT Nguyễn Du,thpt,LOP_12,Lớp 12,thpt,KV_HN_CG,Cầu Giấy,Cầu Giấy,Hà Nội,trung_binh,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,ca_hai,Cải thiện điểm số,200000,4,dang_tim_gia_su,2026-03-23
HS_EX_0297,Bùi Văn Đức,THPT_TPh,THPT Thái Phiên,thpt,LOP_10,Lớp 10,thpt,KV_HCM_Q7,Quận 7,Quận 7,Hồ Chí Minh,xuat_sac,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,truc_tiep,Cải thiện điểm số,250000,4,dang_tim_gia_su,2026-03-07
HS_EX_0298,Vũ Văn Cường,THPT_BTX,THPT Bùi Thị Xuân,thpt,LOP_06,Lớp 6,thcs,KV_HN_TH,Tây Hồ,Tây Hồ,Hà Nội,trung_binh,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,online,Cải thiện điểm số,250000,3,dang_tim_gia_su,2026-03-12
HS_EX_0299,Dương Thu Hân,THPT_MQ,THPT Mạc Đĩnh Chi,thpt,LOP_06,Lớp 6,thcs,KV_HN_TH,Tây Hồ,Tây Hồ,Hà Nội,gioi,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,ca_hai,Cải thiện điểm số,250000,2,dang_tim_gia_su,2026-03-09
HS_EX_0300,Đặng Thị Mai,THPT_PCT,THPT Chuyên Phan Châu Trinh,thpt,LOP_06,Lớp 6,thcs,KV_HN_HK,Hoàn Kiếm,Hoàn Kiếm,Hà Nội,yeu,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,ca_hai,Cải thiện điểm số,200000,4,dang_tim_gia_su,2026-03-30
HS_EX_0301,Lý Văn Hùng,THPT_DD,THPT Đống Đa,thpt,LOP_09,Lớp 9,thcs,KV_HCM_TB,Tân Bình,Tân Bình,Hồ Chí Minh,gioi,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,online,Cải thiện điểm số,250000,4,dang_tim_gia_su,2026-03-12
HS_EX_0302,Bùi Thanh Trang,THPT_YH,THPT Yên Hòa,thpt,LOP_10,Lớp 10,thpt,KV_DN_HC,Hải Châu,Hải Châu,Đà Nẵng,yeu,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,online,Cải thiện điểm số,200000,2,dang_tim_gia_su,2026-03-15
HS_EX_0303,Đỗ Hải Đạt,THPT_NTH_HCM,THPT Nguyễn Thượng Hiền,thpt,LOP_06,Lớp 6,thcs,KV_HN_TH,Tây Hồ,Tây Hồ,Hà Nội,gioi,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,online,Cải thiện điểm số,150000,4,dang_tim_gia_su,2026-03-27
HS_EX_0304,Lê Văn Cường,THPT_NT_HCM,THPT Nguyễn Trãi,thpt,LOP_06,Lớp 6,thcs,KV_HCM_Q3,Quận 3,Quận 3,Hồ Chí Minh,xuat_sac,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,ca_hai,Cải thiện điểm số,250000,4,dang_tim_gia_su,2026-03-20
HS_EX_0305,Hoàng Hồng Trang,THPT_TP_HN,THPT Trần Phú - Hoàn Kiếm,thpt,LOP_06,Lớp 6,thcs,KV_HN_TH,Tây Hồ,Tây Hồ,Hà Nội,xuat_sac,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,ca_hai,Cải thiện điểm số,200000,4,dang_tim_gia_su,2026-03-14
HS_EX_0306,Phạm Đức Đức,THPT_NTH_HCM,THPT Nguyễn Thượng Hiền,thpt,LOP_12,Lớp 12,thpt,KV_HCM_TD,Thủ Đức,Thủ Đức,Hồ Chí Minh,trung_binh,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,ca_hai,Cải thiện điểm số,200000,3,dang_tim_gia_su,2026-03-04
HS_EX_0307,Trần Hữu Nam,THPT_VTS,THPT Võ Thị Sáu,thpt,LOP_06,Lớp 6,thcs,KV_HN_BD,Ba Đình,Ba Đình,Hà Nội,kha,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,ca_hai,Cải thiện điểm số,250000,4,dang_tim_gia_su,2026-03-10
HS_EX_0308,Phạm Mai Nhung,THPT_LHP,THPT Chuyên Lê Hồng Phong,thpt,LOP_09,Lớp 9,thcs,KV_HN_HK,Hoàn Kiếm,Hoàn Kiếm,Hà Nội,kha,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,online,Cải thiện điểm số,200000,2,dang_tim_gia_su,2026-03-12
HS_EX_0309,Lê Văn Phú,THPT_DD,THPT Đống Đa,thpt,LOP_06,Lớp 6,thcs,KV_DN_LC,Liên Chiểu,Liên Chiểu,Đà Nẵng,trung_binh,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,truc_tiep,Cải thiện điểm số,200000,4,dang_tim_gia_su,2026-03-21
HS_EX_0310,Dương Hải Phú,THPT_VTS,THPT Võ Thị Sáu,thpt,LOP_06,Lớp 6,thcs,KV_HN_HK,Hoàn Kiếm,Hoàn Kiếm,Hà Nội,xuat_sac,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,online,Cải thiện điểm số,150000,2,dang_tim_gia_su,2026-03-18
HS_EX_0311,Ngô Đức Hùng,THPT_OIK,THPT Ông Ích Khiêm,thpt,LOP_12,Lớp 12,thpt,KV_HN_HK,Hoàn Kiếm,Hoàn Kiếm,Hà Nội,gioi,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,ca_hai,Cải thiện điểm số,150000,3,dang_tim_gia_su,2026-03-11
HS_EX_0312,Trần Mai Trang,THPT_NTH_HCM,THPT Nguyễn Thượng Hiền,thpt,LOP_06,Lớp 6,thcs,KV_HN_BTL,Bắc Từ Liêm,Bắc Từ Liêm,Hà Nội,gioi,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,truc_tiep,Cải thiện điểm số,200000,4,dang_tim_gia_su,2026-03-18
HS_EX_0313,Hoàng Đức Hùng,THPT_LQD_HN,THPT Lê Quý Đôn - Đống Đa,thpt,LOP_12,Lớp 12,thpt,KV_HN_DD,Đống Đa,Đống Đa,Hà Nội,yeu,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,ca_hai,Cải thiện điểm số,150000,3,dang_tim_gia_su,2026-03-28
HS_EX_0314,Bùi Minh Hùng,THPT_NH,THPT Nguyễn Hiền,thpt,LOP_09,Lớp 9,thcs,KV_HN_NTL,Nam Từ Liêm,Nam Từ Liêm,Hà Nội,yeu,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,online,Cải thiện điểm số,250000,2,dang_tim_gia_su,2026-03-09
HS_EX_0315,Nguyễn Thu Châu,THPT_NTH_HCM,THPT Nguyễn Thượng Hiền,thpt,LOP_12,Lớp 12,thpt,KV_HCM_Q5,Quận 5,Quận 5,Hồ Chí Minh,kha,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,ca_hai,Cải thiện điểm số,250000,3,dang_tim_gia_su,2026-03-10
HS_EX_0316,Đỗ Trọng Tuấn,THPT_LHP,THPT Chuyên Lê Hồng Phong,thpt,LOP_12,Lớp 12,thpt,KV_HN_HM,Hoàng Mai,Hoàng Mai,Hà Nội,kha,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,online,Cải thiện điểm số,250000,4,dang_tim_gia_su,2026-03-24
HS_EX_0317,Đặng Hữu Nam,THPT_TPh,THPT Thái Phiên,thpt,LOP_06,Lớp 6,thcs,KV_HCM_TP,Tân Phú,Tân Phú,Hồ Chí Minh,xuat_sac,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,ca_hai,Cải thiện điểm số,200000,2,dang_tim_gia_su,2026-03-22
HS_EX_0318,Ngô Thái Đức,THPT_TD,THPT Thủ Đức,thpt,LOP_12,Lớp 12,thpt,KV_HCM_BT,Bình Thạnh,Bình Thạnh,Hồ Chí Minh,kha,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,truc_tiep,Cải thiện điểm số,250000,2,dang_tim_gia_su,2026-03-08
HS_EX_0319,Hoàng Mai An,THPT_TP_DN,THPT Trần Phú,thpt,LOP_09,Lớp 9,thcs,KV_HCM_GV,Gò Vấp,Gò Vấp,Hồ Chí Minh,trung_binh,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,ca_hai,Cải thiện điểm số,200000,2,dang_tim_gia_su,2026-03-22
HS_EX_0320,Ngô Ngọc Châu,THPT_PDP,THPT Phan Đình Phùng,thpt,LOP_09,Lớp 9,thcs,KV_HN_DD,Đống Đa,Đống Đa,Hà Nội,xuat_sac,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,ca_hai,Cải thiện điểm số,150000,3,dang_tim_gia_su,2026-03-27
HS_EX_0321,Ngô Hoàng Hân,THPT_LQD_HCM,THPT Lê Quý Đôn,thpt,LOP_12,Lớp 12,thpt,KV_HCM_Q8,Quận 8,Quận 8,Hồ Chí Minh,yeu,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,truc_tiep,Cải thiện điểm số,200000,3,dang_tim_gia_su,2026-03-16
HS_EX_0322,Lê Bảo An,THPT_BTX,THPT Bùi Thị Xuân,thpt,LOP_09,Lớp 9,thcs,KV_HN_TX,Thanh Xuân,Thanh Xuân,Hà Nội,kha,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,ca_hai,Cải thiện điểm số,150000,4,dang_tim_gia_su,2026-03-20
HS_EX_0323,Trần Thái Kiệt,THPT_DA,THPT Đông Anh,thpt,LOP_09,Lớp 9,thcs,KV_DN_NHS,Ngũ Hành Sơn,Ngũ Hành Sơn,Đà Nẵng,gioi,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,online,Cải thiện điểm số,200000,4,dang_tim_gia_su,2026-03-09
HS_EX_0324,Đặng Thu Thảo,THPT_LQD_DN,THPT Chuyên Lê Quý Đôn,thpt,LOP_12,Lớp 12,thpt,KV_DN_ST,Sơn Trà,Sơn Trà,Đà Nẵng,yeu,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,ca_hai,Cải thiện điểm số,200000,3,dang_tim_gia_su,2026-03-22
HS_EX_0325,Ngô Đình Hùng,THPT_NHS,THPT Ngũ Hành Sơn,thpt,LOP_10,Lớp 10,thpt,KV_HCM_BT,Bình Thạnh,Bình Thạnh,Hồ Chí Minh,kha,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,online,Cải thiện điểm số,200000,3,dang_tim_gia_su,2026-03-10
HS_EX_0326,Dương Thu Hân,THPT_LQD_HN,THPT Lê Quý Đôn - Đống Đa,thpt,LOP_09,Lớp 9,thcs,KV_HN_LB,Long Biên,Long Biên,Hà Nội,xuat_sac,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,ca_hai,Cải thiện điểm số,250000,2,dang_tim_gia_su,2026-03-08
HS_EX_0327,Vũ Thanh Thu,THPT_VTS,THPT Võ Thị Sáu,thpt,LOP_10,Lớp 10,thpt,KV_HCM_TP,Tân Phú,Tân Phú,Hồ Chí Minh,trung_binh,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,ca_hai,Cải thiện điểm số,150000,2,dang_tim_gia_su,2026-03-30
HS_EX_0328,Nguyễn Quang Hùng,THPT_LQD_DN,THPT Chuyên Lê Quý Đôn,thpt,LOP_06,Lớp 6,thcs,KV_HCM_PN,Phú Nhuận,Phú Nhuận,Hồ Chí Minh,xuat_sac,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,online,Cải thiện điểm số,200000,2,dang_tim_gia_su,2026-03-24
HS_EX_0329,Trần Hoàng Vy,THPT_NTH_HCM,THPT Nguyễn Thượng Hiền,thpt,LOP_10,Lớp 10,thpt,KV_HCM_Q8,Quận 8,Quận 8,Hồ Chí Minh,yeu,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,truc_tiep,Cải thiện điểm số,150000,3,dang_tim_gia_su,2026-03-30
HS_EX_0330,Lý Hải Nam,THPT_ND,THPT Nguyễn Du,thpt,LOP_10,Lớp 10,thpt,KV_DN_CL,Cẩm Lệ,Cẩm Lệ,Đà Nẵng,xuat_sac,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,ca_hai,Cải thiện điểm số,150000,3,dang_tim_gia_su,2026-03-15
